,0,1,2,3,4,5,6,7,8,9,10,11
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,-0.0003393255541325973,0.00012353661947236795,-0.011934834206410012,-0.026901770020101967,-0.07397136166163004,-0.0009265240503726056,-0.06219616380975183,0.02250951656502472,-0.4723380618925059,-1.07800352812964,-2.9577052401564163,-0.07683111426291568
2,-0.0049443974254536616,0.001901178379201054,-0.04731593680286674,-0.10445167261986762,-0.26007580049641066,0.00453568548489325,-0.4150162357229718,0.16195323459604977,-0.8393022299412862,-1.9840045182147912,-4.484160275994111,-0.18787735840970282
3,-0.021276337314167015,0.008774609534079157,-0.10357878492984102,-0.23061299049804448,-0.49203032494024623,0.03235230026918185,-1.0410403964425492,0.4326635234041638,-0.8437993012004393,-2.638780252003864,-4.837500964778434,-0.31801493267748576
4,-0.05556599278839988,0.024054389468616762,-0.1755320442199117,-0.40761684740706317,-0.7143822134318689,0.0956714935803045,-1.6598510612423516,0.6907717405473817,-0.38158983565604776,-2.9811917364413363,-4.261727453531664,-0.460758030631396
5,-0.11009201310247554,0.04832958937188843,-0.2580547178715655,-0.6242243442875496,-0.8858955358120056,0.1897071319133925,-2.079980021522953,0.7616554084407104,0.2986776316740368,-2.966208031323809,-2.9942586016699133,-0.6093905964104401
6,-0.18320418480066297,0.07820067942444155,-0.3499264236347808,-0.8286110656003856,-0.9886164635129882,0.2656224828393248,-2.4018177658763604,0.6132977192150806,0.816297991440257,-2.7578834459604815,-1.2670856173411207,-0.7381507551040689
7,-0.2701549065631593,0.10663580621569456,-0.45563607717405546,-0.9309950619496795,-1.0289626296045862,0.2379858763178779,-2.832696859985888,0.35461065923906604,0.8684512270776787,-2.2749561531173796,0.6969705941642967,-0.842319634183073
8,-0.3624655148694102,0.1236956492034683,-0.5838200979948373,-0.8968036102790371,-1.0067566071259009,0.06639229037030894,-3.369844189166972,0.17051072537158724,0.21309756904782462,-2.207830674345218,2.6893946384331064,-0.618004469567802
9,-0.4458474614842652,0.1175861282802576,-0.74244126187261,-0.7727210267912038,-0.9069447266147428,-0.20144387040579761,-3.5766861549251763,0.2495194439425973,-1.293247594403553,-1.610167780140129,4.5365418018714365,-0.5344733180632739
