,0,1,2,3,4,5,6,7,8,9,10,11
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,-0.00030271522141156346,5.311743270147547e-05,-0.012019290135834538,-0.011570675238440206,-0.06575858275314457,0.0009633760430837949,-0.05563925022211791,0.00978448632283166,-0.4771168338464915,-0.46081029668245566,-2.6306239515234795,0.0232962870303164
2,-0.004421728419314404,0.0008158416072401758,-0.04777281190411647,-0.044584288835672385,-0.23236265828848274,0.006221100959979907,-0.3767196426285667,0.07152840166450002,-0.8781887019914675,-0.82638992485941,-4.036824008762932,0.00035814101321385294
3,-0.01919430169191212,0.003768323601011465,-0.10543889914036714,-0.09663402312441559,-0.44389231895419584,0.020338783078905173,-0.9810616663466935,0.19950978915819012,-1.014065673166757,-1.063868770534238,-4.440744972155737,-0.059677076154577485
4,-0.050657870682937034,0.010392930266254378,-0.18133266944581816,-0.16582422943022113,-0.6550453970527705,0.04660149813707186,-1.6621214016436316,0.3472875298445899,-0.7868245302480339,-1.1495243689095411,-4.049266417544811,-0.1489879974363553
5,-0.10125371998325941,0.02112668173361366,-0.2717731391121389,-0.24514089499955444,-0.8311422185665728,0.08198782184196843,-2.224903298278015,0.4447061831083116,-0.3442723678799303,-1.0621670616809622,-3.057494599518418,-0.259948681957343
6,-0.16913198730130882,0.03477822278887711,-0.37581476667525565,-0.31551701729236314,-0.9487035166073782,0.10921495335584441,-2.662905373080764,0.46163645848382473,0.029103221970362247,-0.9074318798957781,-1.6494592539781303,-0.37365595283683917
7,-0.2485014067405632,0.048600393595747055,-0.4967648985488951,-0.343266779083816,-0.9947013011075231,0.09637226647353413,-3.083045564981803,0.41218424534935966,0.06133112245974689,-0.6290112881890846,0.0036063881958787736,-0.4871510095956844
8,-0.3294217694391726,0.05866738568347548,-0.6414295929148436,-0.32518436847685805,-0.9604152260113912,0.0339483875988372,-3.486845549475814,0.3622510040011592,-0.4735578377677852,-0.7211497847765089,1.7479224163571996,-0.37200085776054975
9,-0.39659998105308625,0.06112493011254888,-0.8169009576415764,-0.2836005466744562,-0.8420095299733905,-0.057887427566725116,-3.580248828096019,0.3763477309985147,-1.7255230183012649,-0.5011490432052318,3.4501869554745257,-0.37128853844125087
10,-0.4289047141854214,0.05080419188343897,-1.0251167800149348,-0.2369963497198522,-0.6422734621437062,-0.15490443158028,-2.7308200947310457,0.4500162267265138,-3.50935482538903,-0.27235372365197674,4.999848218609607,-0.32877116859323063
11,-0.4019023165847234,0.022526134050985903,-1.2562275887055097,-0.2012479692017691,-0.36939160753578426,-0.24225703083278327,-0.37406769348887403,0.5485251605999167,-4.897482072437956,-0.010207458190243934,6.313300938778459,-0.2786569068671484
12,-0.29553926019209115,-0.026321362624721924,-1.4843468528355832,-0.18009053286025942,-0.03665814234275244,-0.3212252879460316,3.0377925689741097,0.6246029305883751,-4.377796671391069,0.20442652875181583,7.337077385660844,-0.2407629653742312
13,-0.1046661505399418,-0.09110346895700921,-1.6706709424992165,-0.18243373541814747,0.33995588583871855,-0.40144540195777284,5.508934586963269,0.7483494107272496,-1.1805705843635335,0.18461504151926816,8.048020476966695,-0.18609311236228096
14,0.15324341782005793,-0.15770137720538266,-1.7753601912133843,-0.2362773636760956,0.7423052651074382,-0.5092233247372268,4.801437921480218,0.9209334451507989,3.2128640264677384,-0.07776261942631257,8.450153164924897,-0.13012952547480316
15,0.438360593463069,-0.20893341978226662,-1.7729685419854326,-0.4512704816818878,1.1446862182155884,-0.757333783308823,0.8893912112527516,0.9333134146494432,5.692182102908369,-0.31304375840126675,8.569659961708512,-0.01720693740046554
16,0.7010991030496931,-0.2325138203961885,-1.6662883206140573,-1.6895153071898876,1.3773391371350279,-2.0101318208128114,-3.4566158123802526,0.747483234620163,4.401809767122796,-0.6830241791741413,8.342992050144503,0.028820589702175638
17,0.8860222388873807,-0.21489393077772606,-1.471870104611821,-2.6841018271256796,1.1277567706274403,-3.0030965223030694,-5.217848197555713,0.6163376960126699,0.6108308780788594,-1.0149425315155196,7.707391439033414,-0.04614349254975734
18,0.9848100187453803,-0.16420059662953593,-1.246821995431762,-2.9094390939153483,0.7793981769395806,-3.2080446373921774,-3.8962713703122662,0.7947744349877385,-2.7684418360148904,-1.1555048983895766,6.974191981084616,-0.16994483885618736
19,0.9992327434861302,-0.08366465992956307,-1.0332635799728997,-3.000736557057451,0.45329233615285225,-3.268074552884307,-1.1148174689788983,1.228400497781533,-4.056844392407956,-1.0527950514934918,6.208840009225291,-0.3156234191456182
20,0.9471701478827587,0.018464979391304856,-0.8609034667347676,-3.051368124537931,0.16179866405946058,-3.2842450535745424,1.3614117909240577,1.6617230090515382,-3.340087452266761,-0.7528767149517592,5.446702828004703,-0.4051607879460721
21,0.8513800082105367,0.1334362114672178,-0.7450250496851241,-3.079001238898593,-0.09337788285144133,-3.2821072218109673,2.6676936188939155,1.9482313268947806,-1.5979515572397722,-0.34564019860918327,4.7250099328769455,-0.44542771493599287
22,0.7336357769334101,0.2547792459473878,-0.6892921419821092,-3.0889374708914015,-0.31520331417739983,-3.2638380512279443,2.7553567941382564,2.1721249877856863,0.22895292903871067,0.1203191668079554,4.092759523741882,-0.7648029887602983
23,0.6131218667973579,0.38098109625912463,-0.6903808648369064,-3.0862631025294194,-0.5098398133446186,-3.22679684771224,1.95122419872448,2.4629583166384768,1.5864236377004985,0.5954051572979921,3.6065477758547444,-0.9960759137986759
24,0.5051100761026581,0.5133944357214733,-0.7416944623290187,-3.073104223957877,-0.6865900366104838,-3.1758064230629004,0.6439313755116778,2.8158486210916043,2.2511894866108717,1.0860348062032872,3.343628035564822,-1.1096281306965659
25,0.42181864748274045,0.6539837467138327,-0.8353362317263687,-3.0479372379118788,-0.8570630019763376,-3.117059873047546,-0.8578146086452882,3.150880815749891,2.1448858205205648,1.558973007517745,3.315989540864014,-1.1097410398383272
26,0.3736130486142953,0.8039325227859397,-0.9623887560953338,-3.011923915505204,-1.0256648973518872,-3.0555914272204103,-2.253618024162101,3.321230262426168,1.288052522826748,1.8661866767637116,3.22533214481776,-1.072398178784653
27,0.3680623626878998,0.9624057517445844,-1.112958707590808,-2.9617301876291675,-1.1845819051449125,-2.9955937349626383,-3.2522275442975466,3.183063680928369,-0.12955678773165347,2.279016334090312,2.893559017280519,-0.957357435747795
28,0.4090073003097916,1.1262123480826292,-1.2774928590019716,-2.8988559339787523,-1.3247619181072672,-2.937759960758573,-3.7527447092122586,2.624584640236305,-1.7249924797075349,2.4310420870896583,2.440782277957075,-0.9106000491685009
