,0,1,2,3,4,5,6,7,8,9,10,11
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,-9.751678055962334e-05,1.9275274223673087e-05,-0.012183620931100397,-0.004184449015141997,-0.021054858813494358,0.0023433456971583624,-0.018051203866585052,0.0036034355862807326,-0.486963763522984,-0.16585264711843886,-0.8424931726425314,0.09196639491720579
2,-0.0014056282803215053,0.00029539151898072855,-0.04870474594410857,-0.015801942620923985,-0.07307253603278313,0.009176098094570902,-0.12284194954986685,0.027190927108116346,-0.9662512723274077,-0.28487236342636224,-1.2410528181939435,0.16055126746760953
3,-0.00603128915280275,0.0013908240096357884,-0.1093927945018377,-0.03290549332352119,-0.13575438232464482,0.01985081564410892,-0.3337486099786816,0.08434340753510007,-1.4193158090756302,-0.35371904601644066,-1.2760122267384097,0.20363373075673216
4,-0.015700519842609006,0.004026866869798762,-0.1939344531794649,-0.05325704219132421,-0.1926749082020313,0.03305507049605757,-0.6107190659896159,0.1791565931511484,-1.8376716519986958,-0.3733908021360633,-1.0212218234925523,0.21992607439413786
5,-0.030666780829390144,0.00887437710773709,-0.302107018062003,-0.07410484111561837,-0.231054407509535,0.04652146006579972,-0.8781763008539557,0.30515536702343915,-2.2424292716071252,-0.3470969997544945,-0.5443086561021199,0.20921820390634635
6,-0.04902428364265067,0.016356718989628427,-0.43406409795185674,-0.09244410624176248,-0.24150305132898134,0.05732225895096821,-1.0433198048933372,0.44755284781728183,-2.679415237720022,-0.28524799870689493,0.0930134032265929,0.17615454903474487
7,-0.06633123506714063,0.026522832202318276,-0.5903663784645776,-0.10551006227372972,-0.21769412653181622,0.06253511959902827,-0.9997778190587832,0.5853157879439463,-3.190081030063359,-0.18936045086782813,0.8347951306195472,0.12184338620129992
8,-0.07545444348442662,0.03922443529652869,-0.7715029803594999,-0.11499497525058734,-0.1557731267146153,0.061765970779758296,-0.6224245154574066,0.7206512940205401,-3.761304755048065,-0.195479153832673,1.6303436840223067,0.12184338455527426
9,-0.06668192271513661,0.054882949106110836,-0.97679044670191,-0.12185369447839366,-0.0542827148359781,0.05440117268384337,0.21199747944786684,0.8463058488351036,-4.277816080208459,-0.10780975441032226,2.435567333858268,0.06925516113137403
10,-0.028340735240964303,0.07367974424083097,-1.2029397790302063,-0.12530573867382805,0.08611367976000481,0.039085330363092315,1.5586345335174885,0.9332812874212064,-4.4916424555406484,-0.018015755129420843,3.2129660989400994,0.017115433774604866
11,0.051841570398484284,0.09611935832824636,-1.4424526659865125,-0.1275959555258948,0.26319998850562537,0.015501801485906588,3.2933211355046,0.9816640799122965,-4.0425644593824686,0.09405060769564333,3.9308778466594863,-0.04349530233971077
12,0.18441309877560938,0.1234684044845316,-1.6825512010307997,-0.13162068758166318,0.47328965487630154,-0.018147071210001094,5.0008054658360965,1.018913581026527,-2.60712140843805,0.2354392986895568,4.563840432807064,-0.11381862949653511
13,0.37513950809308977,0.15820578789547854,-1.905382241896999,-0.14375907757754583,0.7114761209862386,-0.06667578246551276,5.994258521174484,1.1165048158401198,-0.15504088506066926,0.37212220872377755,5.092678903359092,-0.17350142618226128
14,0.6220222577398189,0.20426815618507155,-2.0899862095439103,-0.18133396914367994,0.9715107249095651,-0.14535493410764985,5.571730865988846,1.3547717659892586,2.8173748273770767,0.4906071396651628,5.504941323663066,-0.21561148062449406
15,0.9134715307059311,0.2665076222244481,-2.216025897177429,-0.3138256099437553,1.2437605815492074,-0.3236215732875348,3.4611966075203218,1.7658988659907848,5.309509761369563,0.6458548995771043,5.794948031208554,-0.21561136754562524
16,1.2286535294369962,0.34965948004791203,-2.2682764338013692,-1.3479915400457867,1.4687507195320963,-1.4076807898530297,0.16742392349079616,2.291932406046657,6.2478644086451,0.7309094809298169,5.9642514743995685,-0.173501429099463
17,1.5382900771773425,0.4582089514891511,-2.2325230998615218,-2.755877713289987,1.3001864888736694,-2.870991536081693,-3.128455118805253,2.79008225647695,5.103867902400582,0.7370973748207452,6.020949403399885,-0.11381863644280726
18,1.8166493909077701,0.5867168348761006,-2.1241675526915302,-2.917669654640576,1.011609327247112,-3.0841156988366882,-5.145648378221923,3.096291079734742,2.328098282556175,0.6710731211541106,5.97824717913621,-0.04349531004435907
19,2.039433243744179,0.7366251571637266,-1.9600991906490375,-2.957252767735039,0.7216009317630299,-3.175621171927803,-5.208352170308567,3.1989275216870143,-0.9411324815361533,0.5520058766557024,5.853988678144688,0.017115425573614798
20,2.1924436888168324,0.904474181647302,-1.763814719825769,-2.9683414059281663,0.4383923930277781,-3.239390160845282,-3.5121346788954613,3.1759713579026525,-3.456358253733044,0.40570702399489567,5.670756645396704,0.06925515224090872
21,2.271164012805248,1.086803389452736,-1.5617885761899342,-2.968151886741605,0.16517321379249345,-3.29456048165206,-0.9075757122666817,3.1343247012356192,-4.441748731491772,0.2554003464641631,5.456329076003616,0.12184337457562947
22,2.279866570650555,1.2798619415576327,-1.3790802811534004,-2.960437516291888,-0.0971579373395502,-3.3473600501266048,1.5729335027322704,3.129212083253568,-3.808192664824304,0.12461600742905535,5.243379673588532,0.1060492092629885
23,2.229600723095829,1.479307244851319,-1.236359988085148,-2.944490700942349,-0.3495588675230059,-3.4017536713292715,3.1387034873723296,3.1685115445628984,-2.0150677072096137,0.028379944214120406,5.070054986594484,0.08173098889524254
24,2.135510883023434,1.680426310679342,-1.14878761404578,-2.915906674753115,-0.5945722386308006,-3.4646054870880567,3.4223962948441216,3.2336872055515395,0.23301568558469476,-0.03509131673077964,4.979808313964428,0.054693785652214166
25,2.0149500439091037,1.8783785507474247,-1.1261631923351525,-2.8622153345249903,-0.8355723959581938,-3.549779348941879,2.437000655684714,3.3025752137762456,2.2204501533216137,-0.06617776567533613,4.991777718157632,0.0338067300014875
26,1.8866784120051292,2.068491983315134,-1.1732649131177364,-2.7481619541995737,-1.0722073155098963,-3.693951187952096,0.5078651812764403,3.362089817276725,3.337445700730428,-0.10836697537232189,5.025533394244643,0.00242997954861298
27,1.7702928569925662,2.246746421868616,-1.289499814932174,-2.4295225787869716,-1.289663241609411,-4.04069006844825,-1.762225923937645,3.418751988202792,3.1916345037358047,-0.06560666714846587,5.0347988275232725,-0.020131444579397688
28,1.6838227207392944,2.4104153337373457,-1.4679676705317994,-1.3960797275207877,-1.383588544862547,-5.100160876667488,-3.6424299754810656,3.4765170791883406,1.7668374882068323,-0.052500250404717036,5.039024913902564,-0.07227126785923058
29,1.6481568076509756,2.5554888920644183,-1.6997401143832604,-0.5807129578296485,-1.23922812699607,-5.941664189062971,-4.508754734097688,3.522956359149724,-0.524281930390101,-0.032776494792941036,4.982435053932669,-0.11032050083245348
30,1.6720244736920635,2.6858325632896647,-1.965970932870207,-0.3394033877569511,-1.0195173607499628,-6.208444173178504,-4.058555487686285,3.5636034726732317,-3.00943474591826,-0.03199215751003398,4.859156695094695,-0.11025880147805528
